s_acctbal,s_name,n_name,p_partkey,p_mfgr,s_address,s_phone,s_comment
6055.34,Supplier#000003043,MOZAMBIQUE,83042,Manufacturer#5,6l3FyLxpgh,26-979-145-5297,lithely bold accounts. even deposi
6054.66,Supplier#000004935,MOZAMBIQUE,2434,Manufacturer#1,N5kcOOUYKB fmEZMVk,26-586-543-3025,y final accounts. quickly regular ideas abo
6054.66,Supplier#000004935,MOZAMBIQUE,122422,Manufacturer#2,N5kcOOUYKB fmEZMVk,26-586-543-3025,y final accounts. quickly regular ideas abo
6031.47,Supplier#000007087,MOROCCO,14585,Manufacturer#3,UOVkya4iwzWB2DN7WZ4MgjoDjlVE5,25-217-736-8507,sits above the somas use carefully regular theodolites. brave deposits
6015.66,Supplier#000004187,ALGERIA,46674,Manufacturer#3,"VtLV,uI,dvD 0mkq",10-585-511-4887,"inal, regular packages cajole never after the carefully special foxes. bli"
6003.9,Supplier#000003316,ALGERIA,70808,Manufacturer#1,fqIeUSh8S5yeav,10-601-853-6400, final requests sleep slyly alongside of the furiously silent p
5981.29,Supplier#000005396,ETHIOPIA,102885,Manufacturer#5,fAXhxqanXKwnMBk52lJh,15-910-110-8993,al packages wake carefully. quickly regular asymptotes wake 
5980.34,Supplier#000007488,ALGERIA,99960,Manufacturer#4,Pq7BBSsjBzRW2ZvOBPPukqUy1F0Ki,10-149-832-5333,egular requests. permanently ironic pinto beans cajole slyly ironic deposits-- pending
5980.34,Supplier#000007488,ALGERIA,134974,Manufacturer#5,Pq7BBSsjBzRW2ZvOBPPukqUy1F0Ki,10-149-832-5333,egular requests. permanently ironic pinto beans cajole slyly ironic deposits-- pending
5963.78,Supplier#000004038,KENYA,41533,Manufacturer#1,oIlB2YZZeyqb7ZctO4fbJr RzAmHpfsMve HYNUq,24-952-753-5674,lyly final grouches are. express theodolites are carefully alongside of the fluffily even 
5952.52,Supplier#000003295,MOROCCO,168262,Manufacturer#2,"lnI JEJc5FCFKhWG yXLW,frF,Q",25-313-798-3150,requests above the ironic accounts cajole car
5941.89,Supplier#000001465,KENYA,53949,Manufacturer#4,NxpnisVTLZ8jZM,24-441-729-1194,al packages. quickly enticing accounts against the slyly final depend
5909.0,Supplier#000007107,ETHIOPIA,122082,Manufacturer#4,UUUEhYbiAjmD1b COapbsxU Zs0ZYbVkC,15-338-555-1847,the fluffily even packages. sly
5882.44,Supplier#000007033,MOROCCO,34529,Manufacturer#2,2KHwGvfP3og7fci4wUkbZkl8tR ToSy,25-242-847-3215,forges wake above the car
5846.94,Supplier#000003238,ETHIOPIA,48229,Manufacturer#3,n1qILXysc 88us0,15-394-335-2341, among the quickly express foxes. slyly regular pains w
5831.76,Supplier#000007015,ETHIOPIA,179463,Manufacturer#2,"l7iUYNq44ektl eog7,CF",15-166-122-7339,y fluffily even pinto beans. furiously regular accounts are according to the carefully enticing 
5742.03,Supplier#000000063,ETHIOPIA,40062,Manufacturer#2,"eF5,cbtiCbxbGvVr2x4kDE30JLAEZ",15-781-401-3047,"y. regular, special deposits integrate furiously unusual deposits. unusual, ironic dolphins"
5742.03,Supplier#000000063,ETHIOPIA,105042,Manufacturer#1,"eF5,cbtiCbxbGvVr2x4kDE30JLAEZ",15-781-401-3047,"y. regular, special deposits integrate furiously unusual deposits. unusual, ironic dolphins"
5719.43,Supplier#000001692,ALGERIA,21691,Manufacturer#1,xf1LiTckm09a3j Ybty6AdJu2XSMUhiipos,10-789-325-3069,"regular foxes haggle slyly. blithely ironic courts promise blithely even, ironic multipliers. u"
5684.85,Supplier#000007709,ALGERIA,122684,Manufacturer#5,9EjCkM pnut19YiSg,10-422-603-5883,"theodolites wake even, pending deposits. slyly even deposits be"
5655.21,Supplier#000005646,ALGERIA,130619,Manufacturer#3,"dhpbAcUQojpE,LwtCf",10-596-949-7843,fily special packages. carefully even packages wake blithely against the final
5628.13,Supplier#000004447,ALGERIA,51941,Manufacturer#4,cCKBv91txSH,10-338-947-9580,terns. blithely ironic accounts use blithely. blithely pending requests boost blithely blithely 
5598.29,Supplier#000009427,ALGERIA,6926,Manufacturer#5,PFCWgrwsJob570d,10-645-328-5829,ar accounts wake fluffily fluffily regular deposits. 
5563.25,Supplier#000007727,ALGERIA,167726,Manufacturer#4,CU zWXFmKWrLEFgXCIWLgAmahgOiLQlwkpt,10-222-775-2979,carefully express pinto beans wake fluffy accounts. bold platelets run evenly b
5507.07,Supplier#000004540,MOZAMBIQUE,102029,Manufacturer#1,"PQR2ai,IfPtZ8RbhdbKRYucDukCnB",26-507-778-5227," furiously pending ideas. final, ironic deposits cajole slyly. "
5450.13,Supplier#000006171,ETHIOPIA,1170,Manufacturer#5,h5Na3aY6B4PpDHO,15-271-849-7468,"packages wake quickly quietly ironic excuses. pending, ex"
5450.13,Supplier#000006171,ETHIOPIA,3670,Manufacturer#2,h5Na3aY6B4PpDHO,15-271-849-7468,"packages wake quickly quietly ironic excuses. pending, ex"
5428.44,Supplier#000000919,MOZAMBIQUE,183364,Manufacturer#5,"vKU,obEAkQ6QwEMxwoHc9k3orY2xe96P",26-379-721-3359,uests lose slyly ironic epitaphs. slyly special theodolites wake blithely after the final
5422.14,Supplier#000009926,MOROCCO,54915,Manufacturer#5,J19pTJa hiQuYL2ZQFx7eX2VqKS,25-384-564-1345,uffily even packages! furiously even deposits according to the blithely brave foxes nag slyly qui
5355.73,Supplier#000002451,MOZAMBIQUE,42450,Manufacturer#2,6RL7buTdHzwnEML Tr,26-840-405-5119,". even, final requests among the requests affix blithely along the wa"
5355.73,Supplier#000002451,MOZAMBIQUE,84926,Manufacturer#5,6RL7buTdHzwnEML Tr,26-840-405-5119,". even, final requests among the requests affix blithely along the wa"
5339.25,Supplier#000000943,MOZAMBIQUE,15940,Manufacturer#3,rQMdliP6qlTecPV6gqTv4pU,26-877-341-9002,lar packages sleep carefully ag
5339.25,Supplier#000000943,MOZAMBIQUE,108432,Manufacturer#1,rQMdliP6qlTecPV6gqTv4pU,26-877-341-9002,lar packages sleep carefully ag
5287.18,Supplier#000003138,KENYA,173137,Manufacturer#5,"LiwXDziv4EUX2QpJh5qUOXMvLTroRE,",24-345-619-5405,"to the final packages. requests use permanently. close, fin"
5280.65,Supplier#000008491,MOROCCO,118490,Manufacturer#5,FZz0o9XtDW8t,25-956-836-8036,fully along the slyly unusual deposits. pending packages ab
5280.65,Supplier#000008491,MOROCCO,165974,Manufacturer#2,FZz0o9XtDW8t,25-956-836-8036,fully along the slyly unusual deposits. pending packages ab
5275.67,Supplier#000005514,ETHIOPIA,130487,Manufacturer#1,Cfvrt97YEtk9vKPHiasyMFPihEgd,15-141-950-6425,"pecial accounts cajole according to the regular, final dependencies. carefully ironic request"
5231.48,Supplier#000003059,KENYA,118036,Manufacturer#3,XfVDdyMKoNp2XE0TSpl5nxyYS8lFP1VJjoH,24-184-213-4553,nly regular pinto beans sleep blithely f
5204.98,Supplier#000007747,KENYA,107746,Manufacturer#3,ZECD2vx06U19rOoOrvs,24-911-546-3505,"ing pinto beans cajole furiously regular dependencies! ironic, final packages kindle sl"
5202.28,Supplier#000003703,MOROCCO,73702,Manufacturer#5,raPq4x1tTtqZUdkDaROfOJwlTY9A6pZDr,25-357-935-7420,ncies cajole against the ideas. blithely express accounts can cajole. express foxes detect. deposi
5186.97,Supplier#000005172,MOROCCO,27665,Manufacturer#2,"akVSB9x6O ihHPCFvKlZNhBG,rCbhiW8u1uRZW",25-372-629-5030,pending pinto beans are furiously regular pinto beans. pinto
5158.38,Supplier#000004893,ALGERIA,19890,Manufacturer#2,5x15BuUohMnqtxd4ISNdK,10-102-827-4527,ts haggle quickly. final deposits use quickly slyly
5156.4,Supplier#000008587,ETHIOPIA,76079,Manufacturer#5,"NacKMPUB vt7p 6sxR,ZC4b7",15-803-611-2450,dolites are furiously slyly express requests. spec
5154.37,Supplier#000000456,ETHIOPIA,55445,Manufacturer#5,J8AwMVgoTyVR0H3V0jlrqSjPQzZZc,15-951-880-7133,ctions affix above the blithely ironic packages. pending gifts wake blithely after the 
5083.63,Supplier#000009502,ALGERIA,189501,Manufacturer#2,"NkgC3Tt1LUBjehNBa,39KjS0RLdzXsX",10-542-966-6164,engage slyly bold foxes. fluffily
5060.47,Supplier#000009102,MOZAMBIQUE,181547,Manufacturer#4, T2SCI7lmDwgt40X6qvi,26-180-438-1933,", express ideas integrate quickly furiously sile"
5010.73,Supplier#000002921,ALGERIA,30417,Manufacturer#2,"9Z6cZoLHVt0Hk,xJUKhX0uyVo75QMPztiF99B",10-392-215-8665,s nag carefully. slyly regular theodolites use about th
4986.19,Supplier#000003969,MOZAMBIQUE,161452,Manufacturer#3,"I71ww6Ye6TKAf1IjU1AxMPLk3,",26-329-999-9943,slyly quickly unusual orbits. f
4957.46,Supplier#000003986,ALGERIA,11484,Manufacturer#3,6Uk5lV1uME2X75ZTOECOl UkN3JP,10-973-297-4698, above the final instructions. regular packages haggle carefully slow foxes. furiou
4944.78,Supplier#000008611,MOROCCO,183574,Manufacturer#1,jSQo0GyeEW 4QE7,25-311-340-8226, requests sleep blithely ideas: asymptotes might nag blithely. ironic deposits use. deposits
4936.76,Supplier#000003786,ALGERIA,146243,Manufacturer#3,"UZh,RRuub s4UM1",10-721-299-8611, packages: slyly even packages ser
4925.55,Supplier#000008329,ALGERIA,18328,Manufacturer#4,JaoWrDNE76fRKK3P bZKq,10-705-883-4433,"ithely final accounts are quickly across the quick, final requests. carefully ironic dependencies"
4918.03,Supplier#000009510,MOROCCO,181955,Manufacturer#5,lV4cuJuNtQ1O Oxhkk4KWsnOmKTH,25-304-914-8621,ans sleep. busily ironic accounts are furiously packages. carefully pen
4857.32,Supplier#000008001,ALGERIA,18000,Manufacturer#3,Lk6VxPePiwXWuiIuBfVghR1nKQelB8XhEhaETAK,10-499-117-6546,ully express packages haggle slyly. furiously regular
4835.57,Supplier#000006807,MOZAMBIQUE,89282,Manufacturer#5,X 1TAhmcBrZ2HPai12ri47xKTR,26-955-524-6808,"pecial platelets across the accounts wake fluffily final, ironic requests. slyly bold deposits s"
4824.6,Supplier#000008960,ETHIOPIA,151414,Manufacturer#1,Rfcfh knpHkosWTi Tp2dW,15-187-740-7440,ts. blithely final pinto beans sleep. accounts sleep slyly against the final 
4820.63,Supplier#000002735,MOZAMBIQUE,37728,Manufacturer#3,FDq1n8wIUPq1hsvmj9VS7ETw6DVOVAaHE,26-217-989-9553,"ests. furiously ironic escapades impress final, final packages! ca"
4789.92,Supplier#000007475,ETHIOPIA,82458,Manufacturer#1,"VxRZMTH3yL,c1V,OVXhttBSklrQjlrxYNbUKtXO",15-819-523-4605, sleep quickly ironic excuses. slyly unusual requests boost fluffily among the slyl
4777.12,Supplier#000009464,MOZAMBIQUE,111930,Manufacturer#4,SX7ET173CS0dGxKws,26-697-450-7238, at the slyly ironic asymptotes. slyly bold foxes integrate according to the
4763.2,Supplier#000000910,ETHIOPIA,40909,Manufacturer#1,04r8rZmVV0FQAOJ,15-960-448-6633,nal excuses affix. always r
4708.84,Supplier#000004985,ETHIOPIA,162468,Manufacturer#4,"bCemMXuin4PFXR,H0hRREmfI iP3r ,Lp",15-148-929-1980,"g, pending theodolites haggle slyly according to the car"
4701.05,Supplier#000001188,KENYA,63669,Manufacturer#1,Ws6Gi OnGP,24-233-306-9011,ly regular packages play. quickly regular accounts 
4686.04,Supplier#000005361,MOROCCO,125360,Manufacturer#4,"BHcCQtwmS8RM S,fyxrrJcD3psS M7",25-429-333-8879,bove the furiously regular accounts cajole blit
4684.1,Supplier#000009632,KENYA,142089,Manufacturer#1,"XjeMnDAoA,PI2sNutgdytSGt7iOMF4R8kXY",24-450-231-6125,ithely quickly ironic accounts. slyly ironic 
4674.44,Supplier#000005182,ALGERIA,17678,Manufacturer#1,5 EIcrV3ZCLtBQqCyh8NCmpRqRi,10-345-373-7701,uriously special packages poach fluffily above the furiously regular excuses. carefully expre
4645.07,Supplier#000005069,MOROCCO,68,Manufacturer#1,"kqVFPfBlhMxlKZ,Gj,0QZ",25-328-522-7714, the fluffily unusual dependencies. carefully quiet deposits around the
4641.08,Supplier#000000004,MOROCCO,32494,Manufacturer#4,qGTQJXogS83a7MBnEweGHKevK,25-843-787-7479,al braids affix through the regular
4633.01,Supplier#000006654,MOROCCO,154138,Manufacturer#4,sKefmGfcDUKuGCE,25-961-756-2910,. carefully ironic accounts sleep always. carefully pending shea
4608.56,Supplier#000009514,MOZAMBIQUE,59513,Manufacturer#1,"RBsm,bPwNveUC7aBzAY",26-931-519-3357,ve the pinto beans. blithely even pinto beans sleep among the deposits. carefull
4593.17,Supplier#000003911,KENYA,163910,Manufacturer#3,moZv6K6GRRbhS,24-968-475-6184,"ges. permanent, even instructions slee"
4579.33,Supplier#000007057,ALGERIA,117056,Manufacturer#2,uTlByhlxX2pEnlz2LUP0VuPE4c,10-162-742-8020,quests. slyly special packages use furiously c
4572.92,Supplier#000003007,MOROCCO,95479,Manufacturer#1,SRCqKN6UoTtGCXgKN6o,25-894-347-8240, regular deposits nag after the closely ironic 
4479.45,Supplier#000001945,MOZAMBIQUE,131944,Manufacturer#2,NNi00NGn7doNFsa3ijDJOPGv,26-826-634-5171,e of the carefully final requests
4458.24,Supplier#000001510,KENYA,188991,Manufacturer#5,"B,sflK,07dyFxmILzEyRt5K",24-567-454-6556, requests detect slyly ironic packages. carefull
4418.65,Supplier#000001026,ETHIOPIA,161025,Manufacturer#2,"AKKLnjeT92,zNbLzr",15-655-974-9432,ed requests. furiously regular foxes hang along the special foxe
4407.93,Supplier#000005916,ALGERIA,160883,Manufacturer#5,N7IoQjcqMFlEkll QMwiVBE,10-514-995-4456,ilent instructions. dependencies use within the ruthl
4399.4,Supplier#000002465,MOROCCO,189946,Manufacturer#1,"QaAcmQh,P1m",25-984-843-3694,ironic ideas doubt carefully expre
4385.02,Supplier#000009671,ETHIOPIA,77163,Manufacturer#4,"qqg1XZs8YIn,NRgUmv8",15-683-792-3902,ideas thrash even deposits. slyly ironic platelets about the theodolite
4380.19,Supplier#000001932,MOROCCO,24425,Manufacturer#3,3u7mCRUB3x1r,25-765-538-7915," alongside of the express instructions. deposits haggle against the ironic, pending pa"
4379.96,Supplier#000006324,MOZAMBIQUE,76323,Manufacturer#1,D7 Uc9SgXw4w1,26-396-854-9732,foxes sleep. even theodolites ha
4379.96,Supplier#000006324,MOZAMBIQUE,191285,Manufacturer#5,D7 Uc9SgXw4w1,26-396-854-9732,foxes sleep. even theodolites ha
4364.23,Supplier#000008225,ALGERIA,160676,Manufacturer#5,JTE26r4J5zsmc5O,10-617-946-4318,final foxes. carefully busy packages use careful
4329.27,Supplier#000005862,KENYA,95861,Manufacturer#3,JdTggIftq0hO6RzU,24-893-868-7265,furiously even deposits. slyly even pinto beans integrate. dinos nag. carefully pending requests ha
4320.26,Supplier#000008019,KENYA,5518,Manufacturer#5,"FofCrfRkUtMtMhUGC3lF2 DE,7fireSkZhvHSo6",24-238-272-6799,ironic requests wake furiously after the carefully regular excuses. slyly regular pinto beans
4301.53,Supplier#000002958,ETHIOPIA,140443,Manufacturer#4,4dOuv1mHohA7cAGY,15-451-727-3089,"the final requests. even accounts nag quickly. furiously bold accounts nag furiously. silent, stealt"
4228.94,Supplier#000006947,MOZAMBIQUE,31940,Manufacturer#1,MADv1eInsq5MBlg,26-526-555-2820,ents boost about the final pinto beans. ca
4196.08,Supplier#000001788,ALGERIA,14284,Manufacturer#4,5tUwV645glgKRx,10-741-929-4244,deas cajole carefully by the final ex
4196.08,Supplier#000001788,ALGERIA,136761,Manufacturer#4,5tUwV645glgKRx,10-741-929-4244,deas cajole carefully by the final ex
4169.53,Supplier#000003058,ETHIOPIA,195500,Manufacturer#5,rvr3u7EpDmHr,15-915-896-1162,ages. pinto beans dazzle above the carefully ironic requests: ironic braids use unusual a
4133.35,Supplier#000003393,MOZAMBIQUE,95865,Manufacturer#3,AoxbeDUYGOJ,26-454-982-8925,furiously along the even deposit
4131.06,Supplier#000003259,ETHIOPIA,158228,Manufacturer#1,rimaR v1znzqatJDX2qHNa2XGCFutyt,15-416-906-4462,deas. blithely regular accounts are across
4131.06,Supplier#000003259,ETHIOPIA,188222,Manufacturer#1,rimaR v1znzqatJDX2qHNa2XGCFutyt,15-416-906-4462,deas. blithely regular accounts are across
4127.62,Supplier#000000631,MOROCCO,93103,Manufacturer#4,mZxfjcJYyjqUHZ2g p0wJF1V8jDUbZal7bCt,25-354-834-6526,platelets nag furiously; slyly eve
4127.62,Supplier#000000631,MOROCCO,198111,Manufacturer#2,mZxfjcJYyjqUHZ2g p0wJF1V8jDUbZal7bCt,25-354-834-6526,platelets nag furiously; slyly eve
4123.72,Supplier#000008071,KENYA,53060,Manufacturer#2,"7NC0Cjspfk6GmynfDhLZc,wASmqOU",24-716-167-1865,ackages. furiously final foxes among the express accounts sl
4082.86,Supplier#000002219,ETHIOPIA,19717,Manufacturer#2,9Jd2QiFhxo,15-855-925-7829, final accounts cajole above the ironic accounts. carefully
4071.63,Supplier#000004932,MOROCCO,152416,Manufacturer#4,"BLYN8ct T,G0MIwDyFxiosGF6",25-654-894-7509,ly special deposits. ironic deposits are. quickl
4053.0,Supplier#000004245,ALGERIA,129220,Manufacturer#5,",C76TN7pXe8VaElhSBKJ PZ6o",10-245-577-9925,ckly unusual packages. furiously final requests sleep carefully. carefully ironic deposits ha
4026.14,Supplier#000000991,MOZAMBIQUE,190990,Manufacturer#2,qJWnQEur5w7BeOMsuWY,26-793-462-2874,ly ironic packages along the deposits wake fu
4006.2,Supplier#000002710,ALGERIA,52709,Manufacturer#2,"E,pSKbapb,Dj2X8I,",10-749-448-5794,y carefully special foxes
3942.97,Supplier#000002474,ALGERIA,72473,Manufacturer#2,iD8G1IlcCBDGopZHoHwXY69DINq2L8qi7b,10-508-846-5031,"ns boost slyly ironic, unusual excuses. furiously "
3942.97,Supplier#000002474,ALGERIA,82473,Manufacturer#5,iD8G1IlcCBDGopZHoHwXY69DINq2L8qi7b,10-508-846-5031,"ns boost slyly ironic, unusual excuses. furiously "
3932.75,Supplier#000002768,MOROCCO,177733,Manufacturer#5,"2V3ivpzY,,yYqYQr",25-753-877-2336,"inal, regular deposits lose "
3905.96,Supplier#000008517,KENYA,103496,Manufacturer#2,yzZCx0ZCs9G8d4XKi lP1wQIbEZFXM,24-774-997-2846,ithely ruthless packages shall maintain quickly ironic deposits. unusual
3847.81,Supplier#000008711,MOZAMBIQUE,183674,Manufacturer#3,1HBmVDQP96jGLiZoaXHLy8aGExM9N4eu,26-768-672-4810, the carefully bold requests. bravely u
3838.39,Supplier#000003733,ETHIOPIA,173732,Manufacturer#1,XklE32wIvrW,15-546-392-8568,bold deposits wake furiously above the fluffily bold packages. blithely regular 
3827.96,Supplier#000009480,KENYA,174445,Manufacturer#4,"U3R3pt VE00YVj,cgIu80kTYS82gfrLV",24-941-288-8716,hely blithely unusual instructions? busily silent packag
3819.21,Supplier#000007923,MOZAMBIQUE,62910,Manufacturer#2,iDuG9Py TTHYQ4g6itSCsSWF,26-862-106-3554,eposits according to the thinl
3767.32,Supplier#000009362,KENYA,119361,Manufacturer#3,aMdhJkrGRFqXk6Ycd5B8gvcx,24-536-333-5374,to the furiously final deposits. regular 
3724.69,Supplier#000009913,ALGERIA,189912,Manufacturer#1,4wRuoFHuVdsEz,10-913-665-6524," fluffily bold asymptotes. final packages haggle. ironic, express deposits haggle slyly f"
3690.27,Supplier#000001363,ALGERIA,171362,Manufacturer#2,LDro3csF15Ct,10-409-763-8909,ts wake carefully blithely regular pin
3682.38,Supplier#000006368,KENYA,46367,Manufacturer#3,3NISEJ7OnB3jOM,24-735-697-9466,arefully express pinto beans engage quickly. excuses nag carefully carefully even foxes. s
3677.35,Supplier#000007676,ALGERIA,47675,Manufacturer#2,zcE0ZzVv2rOP8bILpyV7Nvqwtj3jeGze,10-459-599-8523,deposits. ruthlessly regular grouches boost about the enticingly special a
3606.12,Supplier#000002413,KENYA,122412,Manufacturer#1,wxZddCQfuhVW9huKYl8Grta0sdqSVJbH3I jb8,24-407-547-6036,eposits-- furiously final ideas boost carefully about the slyly
3601.41,Supplier#000008588,ALGERIA,83571,Manufacturer#1,ZJDnkT89ab11VAkRnxBJP8066,10-509-417-5501,ely blithely bold somas. pending deposits about the slyly pending instructions snooze according t
3601.41,Supplier#000008588,ALGERIA,138587,Manufacturer#1,ZJDnkT89ab11VAkRnxBJP8066,10-509-417-5501,ely blithely bold somas. pending deposits about the slyly pending instructions snooze according t
3568.57,Supplier#000007469,ETHIOPIA,34965,Manufacturer#4,hgmRePZ9eycjhvOgx9ToNzWb1dAO5 ,15-769-400-5716,he slyly regular asymptotes. unusual dependencies wake en
3530.16,Supplier#000003091,KENYA,160574,Manufacturer#4,idbl9q8fNnXnGz9u tjTNQlVZRxyYap2BRBX,24-781-138-5146,al accounts after the ironic requests haggle slyly silent instructions. bold 
3501.92,Supplier#000001408,MOZAMBIQUE,196369,Manufacturer#2,"iiRGkIyYX6,DB5OdxmB4mBE",26-919-551-9560,s doubt blithely. slyly pending excuses are fluffily pinto beans. carefully fur
3491.52,Supplier#000006614,MOROCCO,14112,Manufacturer#5,o6Kr5MjOIR7pdYQYGZ7tevbv,25-248-487-9345, pending gifts wake sometimes quickly final
3444.93,Supplier#000006199,MOROCCO,166198,Manufacturer#5,"7,CS9wrJAJojW3QNOwaqs8",25-281-792-2764,ly busy theodolites. fluffy frays cajole carefully among the slyly regular d
3390.21,Supplier#000002890,MOROCCO,60383,Manufacturer#3,"fqWIG8REcFL881x,TN,JO8kdOsQlzIxE5Wrpiq8",25-877-235-8087, deposits maintain against th
3376.71,Supplier#000007534,KENYA,179982,Manufacturer#3,aoy21yKSh1lc,24-601-575-4324,o beans after the special 
3368.59,Supplier#000006322,ETHIOPIA,188767,Manufacturer#4,YJhpcBJ102 4Q5ldQ1PIV6XcVLwWXrB,15-978-516-4873,elets. slyly regular deposits about the i
3367.51,Supplier#000008835,ETHIOPIA,156319,Manufacturer#5,aeVyc81uCzgDXWhzBJJlVtd,15-979-985-3172,"to the carefully ironic theodolites. express, express requests detect"
3342.98,Supplier#000004681,ETHIOPIA,127144,Manufacturer#1,BD32HOLs8gb2jUqTd,15-243-148-2996,nic accounts about the furiously pending pi
3332.29,Supplier#000005705,ALGERIA,180668,Manufacturer#4,saYpriS0dYylSt yuT,10-935-168-4106,"sts. final, unusual accounts into the regular, final pinto beans haggle carefully "
3324.64,Supplier#000006257,MOROCCO,63750,Manufacturer#4,ewdeuyV8XAz449kYK8coOIEdrVzV5u5iH,25-472-947-9532,"iously. unusual instructions affix after the close, final accounts. car"
3310.19,Supplier#000005518,ALGERIA,125517,Manufacturer#4,o1BilCPQZ52VaDUspf8 vl 3Luy7,10-917-125-9536,lly pending excuses x-ray after the furiously final excuses. even accounts
3256.72,Supplier#000004970,ALGERIA,197412,Manufacturer#5,wtyuo1POGW3IyOI6gCuV,10-368-762-7098,"quickly across the bold, express packages. quickly ironic packages aro"
3222.71,Supplier#000000543,MOROCCO,172991,Manufacturer#2,"cZ, FZrCrq0IyhaoOp",25-433-303-6328,hs serve against the slyly unusual accounts. ca
3204.05,Supplier#000006194,KENYA,141165,Manufacturer#1,lRTGvO54uZfkg4925PoXqfpk,24-111-670-9397,totes nag slyly pending hockey 
3195.87,Supplier#000009028,KENYA,54017,Manufacturer#4,pkBV6J2S 6PeINUzOg4Opokp drkSP,24-488-812-5079,p carefully above the quickly regular asymptotes. regularly silent accounts nag. furious
3191.39,Supplier#000006649,ETHIOPIA,106648,Manufacturer#4,"im r57snBa08nlxH,TGLHvu4mp",15-750-526-1453,ickly! pending instructio
3144.3,Supplier#000009755,ALGERIA,52239,Manufacturer#5,GD83oyAMgva,10-523-874-6826,"ously ironic deposits! even, special theodolites nag. carefully special deposits wake fluffily qui"
3138.29,Supplier#000002592,ETHIOPIA,27587,Manufacturer#1,Zrr1nkEgcTuRiCrWTu7HMGU,15-482-126-8688,efully ironic accounts eat reg
3138.29,Supplier#000002592,ETHIOPIA,72591,Manufacturer#3,Zrr1nkEgcTuRiCrWTu7HMGU,15-482-126-8688,efully ironic accounts eat reg
3051.71,Supplier#000002816,MOZAMBIQUE,92815,Manufacturer#1,"36KJ3N8vhB,gX7VD7izWRmkGJZxZJMP6",26-892-838-6204,ter the express accounts. slyly regular requests wake furiously. quickly regu
3045.19,Supplier#000005937,MOZAMBIQUE,43432,Manufacturer#2,sG28EKtwSZCyyJykVMLG,26-965-921-5958,bold ideas wake furiously. slyly even accounts along the 
3045.19,Supplier#000005937,MOZAMBIQUE,115936,Manufacturer#5,sG28EKtwSZCyyJykVMLG,26-965-921-5958,bold ideas wake furiously. slyly even accounts along the 
3028.11,Supplier#000009162,MOROCCO,16660,Manufacturer#1,"Fa7GUel3CDRyVrCPzlGj3lLFpNZEUFNnE,a",25-111-673-9641,roughout the carefully express ideas cajole unusual accounts. ac
3025.6,Supplier#000002732,ETHIOPIA,82731,Manufacturer#2,jqIs8V4lpGoPXI8wsuZq9ihIcSmQl,15-270-948-2546,ic requests. slyly even theodolites haggle carefully blithely pending requests.
3017.74,Supplier#000009072,KENYA,41559,Manufacturer#1,"9mFaLjTtR, 8IwTbtCHkuxwIg KQSuhmu2q53",24-420-730-4891,"old gifts. final, final theodolites use slyly at the slyly final asymptotes. packa"
2927.68,Supplier#000000480,KENYA,137966,Manufacturer#3,"BS0fjW6aIbY7wU, Fczlt30je0ibOvf, nTNKrN",24-645-644-2970,lar packages cajole after the slyly ironic pinto beans. final accounts after the even instruc
2899.11,Supplier#000006865,MOROCCO,16864,Manufacturer#2,"hNrBnMZIaJTn1M00TBv9urXpb,Yjc",25-864-452-7671,dly after the blithely blithe notornis. quickly ironic packages against the regular pin
2899.11,Supplier#000006865,MOROCCO,56864,Manufacturer#3,"hNrBnMZIaJTn1M00TBv9urXpb,Yjc",25-864-452-7671,dly after the blithely blithe notornis. quickly ironic packages against the regular pin
2897.68,Supplier#000004351,ALGERIA,59340,Manufacturer#4,"d zoW3fXzIBYmvUq,c7qqVv pBUAT,xLWDBHX4",10-677-444-3939,sits. blithely regular foxes wake furiously about the slyly bold foxe
2868.48,Supplier#000002997,MOROCCO,135457,Manufacturer#2,URMZJrm9nDgvwomZj,25-888-696-8121,final accounts nag furiously furiously unusual deposit
2860.56,Supplier#000003096,ALGERIA,83095,Manufacturer#1,11 Q4QV85evkjECeFEgf9AgHtpraRh9FxHBbP4WR,10-478-465-8845,ayers. carefully unusual instructions nag i
2858.3,Supplier#000007013,KENYA,44508,Manufacturer#4,"cW MQXYRnJHR4 WkqURZ9WJu2T0KPkRsfB ,Owz",24-388-558-3561,pending deposits use furiously unusual accounts: boldly even waters above the carefully iro
2858.06,Supplier#000000707,ALGERIA,5706,Manufacturer#5,LiPk3o5FLfY1FWNFyDqgADCc,10-971-806-9591,eas grow furiously along the carefully regular deposits. ruthlessly special deposits wake
2856.3,Supplier#000001097,ALGERIA,68590,Manufacturer#2,",lMQnB77ME9Au4wAzJVShX2ovJk",10-636-809-3781,ans wake furiously. requests across the quick
2852.99,Supplier#000002913,KENYA,182912,Manufacturer#4,TYY4lGG6Ibd1,24-929-759-3671,ven packages. slyly final deco
2845.95,Supplier#000008102,ALGERIA,148101,Manufacturer#5,"7trsi6,UICslGm8w0deW0d0VeA",10-313-738-3949,"the pending, final theodolites. ruthlessly "
2831.08,Supplier#000008649,KENYA,43640,Manufacturer#2,JHE3B7NvW8Auwn0Ba0ity0xEy,24-308-452-6226,quests. deposits nag blithely blithely fina
2831.08,Supplier#000008649,KENYA,83632,Manufacturer#4,JHE3B7NvW8Auwn0Ba0ity0xEy,24-308-452-6226,quests. deposits nag blithely blithely fina
