l_orderkey,revenue,o_orderdate,o_shippriority
3393349,141439.872,1995-01-09,0
3453216,141428.1874,1995-01-22,0
270914,141424.6338,1994-12-22,0
3416262,141401.7612,1995-03-25,0
230599,141362.9052,1995-02-18,0
3352321,141362.5523,1995-01-08,0
4068676,141357.8099,1995-02-25,0
5853732,141348.5069,1995-03-02,0
496359,141319.8451,1995-03-23,0
4768869,141309.5524,1995-02-20,0
4570146,141304.0862,1995-03-16,0
1809285,141301.6599,1995-02-04,0
4191872,141280.2279,1995-01-28,0
4045376,141264.8308,1995-03-07,0
5293444,141242.7452,1995-03-24,0
5841668,141240.5864,1995-01-15,0
3638369,141223.8565,1995-03-15,0
4654529,141167.6199,1995-03-13,0
3726694,141160.3697,1995-02-08,0
62503,141123.5555,1995-03-18,0
3117664,141100.6007,1995-03-04,0
1558976,141097.1411,1995-01-21,0
3402534,141086.4658,1995-02-11,0
1578656,141065.8206,1995-02-11,0
1140226,141059.546,1995-01-03,0
68739,141059.5,1995-01-23,0
99586,140935.608,1995-02-06,0
5362785,140932.7816,1995-02-16,0
1969573,140926.1022,1995-03-03,0
5151840,140865.3736,1995-01-07,0
1177280,140846.5086,1995-01-25,0
2146113,140838.9696,1995-03-03,0
2187299,140813.5188,1995-03-06,0
2821218,140809.4205,1995-03-04,0
5068163,140773.5894,1994-12-18,0
5188583,140764.274,1995-02-08,0
5523619,140760.4116,1995-01-25,0
5285699,140731.7006,1995-02-28,0
592194,140664.7542,1995-01-06,0
1436576,140609.186,1995-01-28,0
2293635,140570.2456,1995-01-14,0
5628832,140548.2634,1995-01-28,0
2935974,140519.3475,1995-03-17,0
2947907,140510.139,1995-01-01,0
805542,140507.2852,1995-02-20,0
1333763,140490.396,1995-03-17,0
5558310,140470.5664,1994-12-27,0
812161,140425.602,1995-02-04,0
202144,140418.7652,1995-02-05,0
2239170,140331.9689,1995-02-06,0
1013959,140317.8021,1995-03-18,0
1507170,140286.8826,1995-02-25,0
4313445,140277.9412,1995-01-17,0
4109664,140240.992,1995-03-09,0
5288455,140183.52,1995-03-20,0
3681892,140179.7526,1995-03-07,0
833479,140110.2,1995-03-02,0
1995780,140089.6244,1995-01-09,0
4962786,140058.7576,1995-02-05,0
1309250,140021.4753,1995-02-27,0
5517894,139960.944,1995-01-24,0
1032327,139942.878,1995-02-01,0
5012485,139921.7874,1995-02-17,0
4308069,139897.8504,1995-01-30,0
3450693,139870.1893,1995-02-11,0
5567459,139864.6301,1995-02-24,0
5484388,139844.5786,1995-03-09,0
3526496,139789.3461,1995-03-03,0
4671015,139779.5354,1995-02-05,0
3413472,139752.3424,1995-02-09,0
2271650,139736.0713,1995-03-14,0
2221125,139702.2714,1995-02-07,0
3604963,139675.0548,1995-03-03,0
5569093,139637.1,1995-03-14,0
1595330,139628.8377,1995-02-12,0
2000673,139591.7174,1995-01-03,0
3531366,139574.6808,1995-03-09,0
3519872,139543.3071,1995-02-28,0
2226465,139542.432,1995-01-24,0
643361,139515.2772,1995-02-24,0
2571011,139416.1784,1995-01-15,0
752801,139372.3089,1995-01-11,0
1617702,139368.4479,1995-01-03,0
1676423,139297.3287,1995-03-19,0
4533987,139216.9954,1995-03-10,0
3629603,139134.2418,1995-03-14,0
4144384,139094.4224,1995-01-20,0
3454017,139084.9606,1995-02-08,0
161569,139084.3087,1995-01-07,0
3121350,139074.3637,1995-03-11,0
2178661,139067.5181,1995-02-10,0
396263,139027.2456,1995-02-13,0
915555,139022.3484,1995-01-11,0
3164770,138997.8648,1995-02-05,0
2429893,138990.5608,1995-03-17,0
4004006,138944.08,1994-12-13,0
69603,138838.9134,1994-12-18,0
5884576,138758.944,1995-01-05,0
763173,138744.3276,1995-02-05,0
3712357,138570.38,1995-02-13,0
3416839,138545.0031,1995-02-10,0
444353,138534.6194,1995-03-06,0
3931557,138489.3603,1995-01-13,0
4979012,138467.6302,1995-03-09,0
5206114,138464.5004,1995-03-19,0
4877186,138381.2882,1995-02-14,0
1486308,138380.1192,1994-12-17,0
1646817,138354.7323,1994-12-26,0
5311456,138319.219,1995-01-10,0
4457509,138271.7346,1995-02-21,0
4563491,138266.4478,1995-01-27,0
4327842,138207.2144,1995-03-18,0
5254343,138151.5143,1995-03-10,0
623298,138109.35,1995-03-06,0
4410374,138071.936,1995-03-15,0
4364928,138058.2392,1994-12-14,0
2445473,138044.6973,1995-01-11,0
4509315,138042.4967,1995-02-23,0
5540608,137972.7135,1995-01-30,0
5988997,137885.21,1995-01-14,0
608164,137857.8613,1995-02-26,0
4925315,137821.9944,1995-03-24,0
4202695,137782.559,1995-02-08,0
1815137,137762.46,1995-01-06,0
822274,137693.3306,1995-01-22,0
5804102,137653.4744,1995-02-09,0
4310368,137650.1544,1995-03-26,0
3638758,137615.7999,1995-02-27,0
5971233,137591.6648,1995-02-28,0
2836549,137588.2072,1995-01-30,0
1960000,137525.2753,1995-02-17,0
5249249,137511.8565,1995-02-21,0
782914,137508.5767,1995-02-28,0
1579328,137472.8624,1995-03-21,0
4086852,137446.5096,1995-03-01,0
755649,137426.097,1995-01-24,0
2644901,137396.6745,1995-02-03,0
3664420,137360.1472,1995-03-07,0
2087557,137311.2948,1995-02-03,0
1139713,137296.9346,1995-02-14,0
3020899,137284.1363,1995-02-05,0
5014179,137212.0182,1995-01-10,0
5416167,137199.0699,1995-02-04,0
768709,137132.2058,1995-03-18,0
4473158,137126.577,1995-02-19,0
216486,137094.9192,1995-03-19,0
2497351,137050.2593,1995-03-02,0
1668096,137029.9756,1995-02-09,0
3363840,136993.1212,1995-02-13,0
5722790,136988.3898,1995-02-18,0
4409734,136978.2652,1995-02-02,0
4376228,136923.32,1995-01-16,0
5498852,136918.3272,1995-01-23,0
305734,136908.6184,1995-03-09,0
3764453,136908.384,1995-02-07,0
3804768,136901.1824,1995-02-08,0
2612423,136809.2094,1995-01-26,0
1294336,136726.088,1995-01-05,0
3355844,136713.3889,1995-02-25,0
4287334,136691.4633,1995-02-25,0
942980,136645.8512,1995-03-15,0
4434754,136629.4863,1995-01-15,0
2901760,136608.5596,1994-12-06,0
681793,136599.4303,1995-01-22,0
1675588,136581.7013,1995-01-24,0
3319906,136539.4908,1995-02-28,0
3339910,136519.7713,1995-01-30,0
4242949,136462.983,1995-02-04,0
5158948,136446.9081,1995-01-22,0
4175587,136445.1781,1995-02-17,0
4503360,136436.2429,1995-02-27,0
5522629,136400.3782,1995-02-16,0
3060193,136379.2752,1995-02-17,0
114690,136321.2979,1995-02-07,0
3531651,136285.5372,1995-03-09,0
520996,136249.6395,1995-01-12,0
2535366,136231.7419,1995-01-05,0
5612545,136218.9682,1995-01-01,0
1637024,136204.3212,1995-02-27,0
3390563,136203.5979,1995-02-07,0
1445030,136163.7442,1995-02-12,0
2843651,136153.9955,1995-03-06,0
2450914,136100.857,1995-01-01,0
1849574,136097.411,1995-02-11,0
5154048,136075.565,1995-03-05,0
5569824,136058.0213,1995-02-27,0
3826181,136050.0012,1995-01-28,0
5127844,136029.9142,1995-02-13,0
3979974,136024.7476,1995-03-18,0
1021088,136021.1482,1995-02-14,0
4581668,136013.8576,1995-01-25,0
3871136,136002.3201,1995-02-19,0
3214150,135980.7141,1995-01-18,0
5142562,135951.3,1995-01-04,0
754791,135932.1382,1995-03-09,0
276993,135881.1888,1995-01-04,0
1586658,135867.539,1995-01-31,0
1677603,135863.7294,1995-01-02,0
170054,135847.126,1994-12-18,0
3267235,135839.967,1995-02-24,0
3592416,135815.5562,1995-03-07,0
616899,135677.7475,1995-01-19,0
108038,135677.3814,1994-12-08,0
4443588,135668.672,1995-01-30,0
2027429,135648.9684,1994-12-12,0
4309764,135629.3834,1995-02-03,0
1186784,135601.527,1995-01-05,0
4837988,135561.8138,1995-03-16,0
3193541,135561.0681,1995-02-12,0
2447936,135548.063,1995-03-05,0
1672994,135507.2523,1995-03-17,0
5295683,135493.9711,1995-01-23,0
5787008,135461.3184,1995-02-18,0
5950241,135430.3864,1995-02-10,0
2982946,135427.7182,1995-02-21,0
4868224,135363.84,1995-01-14,0
3229479,135342.3228,1995-01-01,0
4572868,135298.9459,1995-03-08,0
1466149,135250.4318,1995-02-19,0
5963553,135224.1745,1995-03-16,0
4086727,135214.0748,1995-02-07,0
807237,135213.1199,1995-03-10,0
4415876,135205.726,1995-02-24,0
5282947,135197.8702,1995-02-24,0
5715299,135151.845,1995-01-26,0
2167905,135114.12,1995-02-20,0
4779110,135095.486,1995-03-07,0
3790113,135073.1942,1995-02-09,0
5737472,135044.8234,1995-03-03,0
2664385,135013.0181,1995-01-27,0
1536416,135011.1451,1995-03-16,0
2938789,134998.7386,1995-02-11,0
1188580,134995.2814,1995-01-12,0
2089217,134973.1104,1995-01-04,0
3258850,134932.6316,1995-03-10,0
5191494,134923.4801,1995-02-15,0
2983041,134859.9322,1995-02-10,0
3058114,134776.0119,1995-02-20,0
3595461,134764.3392,1995-03-21,0
4685702,134753.8119,1995-02-10,0
3310722,134734.9983,1995-01-14,0
5497537,134673.9669,1995-03-10,0
157508,134618.2644,1995-02-14,0
4495458,134588.9755,1995-02-28,0
5047463,134522.823,1995-03-19,0
3279173,134498.5198,1995-01-29,0
221029,134498.134,1995-01-23,0
4466791,134467.879,1995-03-12,0
3753797,134452.745,1995-03-01,0
1241057,134425.26,1995-02-07,0
5791204,134416.4332,1995-01-31,0
800198,134399.9192,1995-03-20,0
952614,134358.448,1995-01-01,0
2464546,134338.7368,1995-03-07,0
4943587,134324.5876,1995-01-07,0
773351,134323.1605,1995-01-13,0
1964038,134322.6946,1995-01-17,0
4017735,134303.6412,1995-02-03,0
2017379,134256.2874,1995-01-22,0
2951137,134236.8835,1995-03-16,0
4044801,134233.0008,1995-02-09,0
2300547,134231.5156,1995-02-21,0
4897412,134154.2322,1995-03-14,0
3068263,134126.503,1995-03-09,0
5164676,134082.0283,1994-12-29,0
3233089,134048.5788,1995-01-22,0
69891,134023.694,1995-03-17,0
5170918,133927.2762,1995-02-20,0
5632773,133836.2105,1995-02-17,0
4081989,133793.6234,1995-03-25,0
385348,133793.4884,1995-03-25,0
5384930,133767.3172,1995-01-27,0
5071361,133760.4114,1995-02-04,0
684225,133711.914,1995-03-16,0
5405987,133689.2192,1995-02-23,0
4119237,133669.3934,1995-03-20,0
2456293,133644.9721,1995-02-10,0
933190,133609.8446,1995-02-09,0
3377031,133607.201,1995-03-07,0
1358215,133591.1344,1995-03-03,0
2592710,133581.8124,1995-03-26,0
5964679,133567.3654,1995-01-22,0
5074500,133553.6453,1995-03-13,0
5845570,133509.683,1995-01-13,0
4721028,133502.672,1995-03-13,0
1498464,133446.8838,1995-03-06,0
3024324,133421.655,1994-12-15,0
1471525,133337.6874,1995-03-24,0
5140036,133302.5443,1995-01-09,0
1675938,133287.3568,1995-02-17,0
2073728,133267.0308,1995-03-09,0
3751744,133259.5176,1995-03-24,0
4029443,133232.8764,1995-02-01,0
5997378,133224.0904,1995-02-03,0
5923813,133216.855,1995-01-16,0
3560581,133159.3472,1995-03-15,0
3753094,133108.8284,1995-03-05,0
4096135,133082.2551,1995-01-19,0
5767302,133078.6132,1995-02-26,0
3913728,133069.069,1995-02-27,0
3535462,133059.2297,1995-01-29,0
5294598,132957.104,1995-01-28,0
1868933,132919.5211,1995-03-22,0
852832,132909.2789,1995-03-12,0
3227111,132853.6594,1995-02-25,0
2614918,132848.86,1995-01-21,0
164039,132822.3672,1995-01-30,0
2870630,132791.9049,1995-02-21,0
4995716,132791.8699,1995-03-05,0
454529,132766.842,1995-01-05,0
4561635,132752.1981,1995-03-22,0
433475,132715.8296,1995-03-22,0
4881345,132694.3144,1995-03-04,0
1349794,132681.0668,1995-03-06,0
777762,132675.5484,1995-02-02,0
910752,132576.8911,1995-01-08,0
3980838,132517.2966,1995-02-20,0
4749510,132502.457,1995-02-06,0
732708,132473.8168,1995-03-14,0
4159139,132387.979,1995-02-25,0
5379523,132336.1736,1995-01-12,0
2778307,132291.5908,1994-12-27,0
5183268,132245.5118,1995-03-02,0
2911360,132242.1198,1995-02-17,0
3655109,132236.5212,1995-03-06,0
2256929,132232.7366,1995-03-14,0
3606496,132201.3851,1995-02-10,0
3064641,132175.0246,1995-03-10,0
2528327,132141.3411,1995-02-20,0
5371040,132101.8045,1995-03-26,0
1497509,132100.3207,1995-01-13,0
333125,132083.9746,1995-02-25,0
4759207,132046.1397,1995-01-12,0
5750246,132032.904,1995-03-11,0
2345031,131994.1615,1995-01-09,0
3573159,131973.1758,1995-03-13,0
366630,131971.7538,1994-12-17,0
4824517,131954.318,1995-03-04,0
691491,131954.2168,1995-03-04,0
1202688,131929.8795,1995-02-05,0
3113447,131917.1296,1995-02-17,0
2506535,131893.0426,1995-02-11,0
2736903,131891.1216,1995-03-16,0
5619971,131849.0548,1995-03-21,0
1514850,131848.0502,1995-03-10,0
578596,131829.4994,1995-03-03,0
2209537,131798.2568,1994-12-12,0
1785505,131777.1074,1995-02-19,0
4440674,131745.065,1995-01-06,0
489702,131697.7302,1995-01-18,0
3510567,131676.1963,1995-03-02,0
5773920,131643.403,1995-02-10,0
4609572,131621.2356,1995-01-09,0
1022273,131611.7608,1995-01-23,0
4598306,131608.3905,1995-03-02,0
3231522,131545.8918,1995-01-06,0
1808481,131532.3732,1995-02-11,0
5872002,131496.1738,1995-03-16,0
2520804,131483.1725,1995-03-10,0
3433124,131479.2067,1995-01-10,0
2451264,131462.6413,1995-03-23,0
4543174,131456.5033,1995-02-22,0
1088582,131456.3665,1995-01-12,0
1051811,131454.906,1995-03-07,0
5890752,131442.7054,1995-01-12,0
2824772,131431.163,1995-03-20,0
1088802,131423.443,1995-01-17,0
5381856,131405.9359,1995-02-03,0
4191907,131391.6976,1995-03-15,0
4779042,131369.2231,1995-02-26,0
96129,131359.1314,1995-03-14,0
78080,131358.6537,1995-02-28,0
740899,131354.1488,1995-02-05,0
291043,131343.7764,1995-03-04,0
627589,131307.198,1995-02-08,0
3592359,131286.616,1995-03-03,0
2278786,131283.1966,1995-02-04,0
2780993,131258.4966,1995-03-09,0
2345280,131224.235,1995-03-20,0
2154306,131201.1996,1994-12-13,0
5824807,131135.7035,1995-02-09,0
4585350,131109.5306,1995-03-16,0
4495584,131097.8109,1995-01-04,0
2411616,131087.1552,1995-02-15,0
4093314,131071.5291,1995-02-15,0
927873,131055.417,1995-01-28,0
332934,131034.2254,1995-03-15,0
5802848,130999.6311,1995-03-12,0
1602688,130922.8587,1995-01-24,0
1927111,130922.0539,1994-12-30,0
4697794,130918.6848,1995-02-24,0
5705153,130917.4796,1995-03-03,0
307622,130901.354,1995-02-07,0
5877057,130820.7504,1995-02-01,0
4714401,130803.5266,1995-01-23,0
3799813,130797.4324,1995-02-21,0
585376,130772.2416,1995-03-02,0
5980065,130769.2918,1995-01-19,0
4333283,130755.798,1994-12-28,0
339367,130726.327,1995-02-26,0
3590241,130664.6936,1995-01-31,0
1809351,130662.28,1995-01-28,0
1374951,130652.641,1995-01-06,0
5332326,130638.3051,1995-03-08,0
4313030,130601.3674,1995-02-25,0
4047619,130593.58,1995-02-06,0
4156229,130593.4492,1995-03-16,0
172231,130590.3812,1995-02-10,0
5128103,130546.7842,1995-03-17,0
4870145,130546.5159,1995-01-20,0
5537856,130540.9159,1995-03-05,0
5676768,130510.88,1995-02-28,0
3949829,130474.3505,1995-02-18,0
4354342,130403.1312,1995-01-31,0
177186,130367.9718,1995-03-08,0
4278211,130361.9388,1995-02-05,0
2752293,130342.3986,1995-03-02,0
3345477,130314.4588,1995-01-15,0
2506916,130314.1924,1994-12-28,0
1847270,130312.6716,1995-02-19,0
2212452,130265.7254,1995-03-13,0
3159555,130228.5502,1995-02-26,0
119463,130227.2902,1995-03-24,0
311425,130194.6588,1995-02-05,0
5671588,130190.3822,1995-03-26,0
633159,130184.6846,1995-02-01,0
2636677,130182.0901,1995-03-13,0
3432039,130137.6297,1995-02-09,0
446210,130128.864,1995-03-12,0
2129508,130125.8862,1995-03-15,0
5089216,130112.8466,1995-03-06,0
3893248,130079.4132,1995-02-28,0
4631074,130030.3904,1995-03-12,0
4052839,129993.1776,1995-03-18,0
3313191,129953.702,1995-01-29,0
4104710,129880.9827,1995-02-07,0
5131079,129863.3594,1994-12-23,0
4501057,129800.0984,1995-03-09,0
4019008,129797.4304,1995-02-17,0
5237603,129792.886,1995-01-16,0
5286244,129721.1824,1994-12-18,0
4158406,129695.8334,1995-03-11,0
2530439,129661.1604,1995-01-06,0
1781477,129650.4632,1995-02-28,0
2792802,129640.4092,1995-03-13,0
2536259,129591.1488,1995-03-09,0
1784996,129590.7084,1995-02-01,0
2939618,129587.0292,1995-02-19,0
1407173,129577.591,1995-01-13,0
2163909,129565.5264,1995-02-06,0
970465,129534.6733,1995-02-13,0
5755428,129523.5294,1994-12-31,0
3004261,129515.033,1995-01-13,0
3987332,129492.6232,1995-02-12,0
1060192,129480.186,1995-03-25,0
346401,129466.9866,1995-03-04,0
2751908,129416.8923,1995-03-03,0
2994176,129396.8689,1995-01-09,0
5126113,129350.1082,1995-02-06,0
3671430,129332.3078,1995-03-16,0
990977,129331.1312,1995-02-22,0
3575014,129330.8793,1995-02-16,0
532864,129316.6183,1995-02-19,0
3287046,129295.325,1995-03-09,0
3550663,129289.7881,1995-02-21,0
3218885,129274.0221,1995-03-06,0
5406369,129264.7536,1995-01-08,0
3624517,129253.3254,1995-03-04,0
3458564,129218.705,1995-01-15,0
4834787,129206.0524,1995-01-10,0
1178946,129157.2187,1995-02-14,0
226405,129138.8529,1995-02-19,0
1381665,129062.5581,1995-02-17,0
3237920,129054.5878,1995-03-20,0
3581574,129043.4388,1995-02-26,0
45156,129020.3696,1995-02-13,0
4256230,129011.1111,1995-03-21,0
1925031,129007.324,1995-03-05,0
2164225,128998.476,1995-01-21,0
2576864,128967.1173,1995-03-01,0
3167970,128940.0684,1995-02-25,0
4737121,128910.578,1995-03-15,0
3205030,128908.4734,1995-02-24,0
5420288,128872.4488,1995-02-07,0
894535,128866.6088,1995-01-27,0
1751110,128804.9556,1995-02-12,0
3730627,128796.19,1995-02-01,0
5889221,128746.7089,1995-03-15,0
2031873,128736.4384,1995-01-27,0
4553447,128723.2758,1995-01-16,0
3060960,128686.5267,1995-02-15,0
4026308,128682.804,1995-01-06,0
2646594,128666.5318,1995-02-09,0
4451682,128660.6385,1995-03-18,0
4596769,128613.6744,1995-01-13,0
4235268,128573.2362,1995-03-11,0
5587302,128535.0514,1995-03-24,0
2414944,128516.985,1995-01-09,0
3370498,128505.4205,1995-02-23,0
376001,128417.8821,1995-02-23,0
2926567,128416.1535,1995-02-02,0
4718212,128383.0996,1995-01-03,0
790273,128334.7947,1995-02-13,0
2371810,128334.6389,1995-02-10,0
4929158,128331.6522,1995-02-25,0
5224356,128279.4804,1994-12-28,0
4728193,128265.1146,1994-12-31,0
4264066,128235.0915,1995-01-28,0
3044097,128206.4586,1995-02-24,0
5408739,128166.3918,1995-03-15,0
5701891,128149.3356,1995-02-17,0
5239363,128035.512,1995-03-22,0
2984545,128027.6175,1995-03-04,0
2189667,128001.7857,1995-02-02,0
5608450,127998.9894,1995-03-11,0
5572577,127990.0466,1995-03-04,0
1568710,127984.7903,1995-03-06,0
3042567,127978.1052,1995-03-25,0
5864423,127971.1593,1995-01-06,0
2737861,127969.7766,1995-02-01,0
3730021,127943.679,1995-03-22,0
5267942,127910.7513,1995-03-18,0
86563,127907.7107,1995-02-27,0
1086246,127897.4476,1995-02-12,0
2551811,127885.7334,1995-01-23,0
234209,127835.4255,1995-02-18,0
2041094,127823.668,1995-02-03,0
3353029,127748.2341,1995-02-23,0
2739429,127710.2853,1995-01-20,0
2252230,127660.9664,1995-03-02,0
2917539,127660.2865,1995-03-08,0
5835299,127623.864,1995-01-29,0
5442564,127611.4585,1995-02-28,0
3569573,127572.0465,1995-03-08,0
1615142,127571.3728,1995-03-18,0
4481025,127499.126,1995-02-28,0
487682,127486.32,1995-03-16,0
530081,127458.6481,1995-03-07,0
5129829,127456.571,1994-12-17,0
715589,127420.0209,1995-03-15,0
5350116,127403.079,1995-02-11,0
736550,127374.372,1995-01-17,0
624768,127373.6674,1995-03-09,0
105191,127372.7757,1995-03-22,0
799622,127308.2434,1995-02-23,0
5132131,127302.4957,1995-01-14,0
2369571,127277.3592,1995-02-09,0
4077510,127254.7193,1995-03-04,0
5786535,127251.7824,1995-03-16,0
3916004,127247.8865,1995-03-26,0
2261799,127247.3013,1995-01-19,0
1995107,127177.4419,1995-03-06,0
2376514,127152.2966,1995-03-24,0
4098882,127139.5988,1995-01-24,0
1435972,127097.4506,1995-02-24,0
3931399,127041.1045,1995-02-10,0
3875808,127025.3994,1995-03-19,0
87616,127010.7197,1995-02-20,0
4073825,127009.5946,1995-03-17,0
3521475,126990.4977,1995-02-08,0
5562887,126986.5111,1995-01-20,0
3963012,126972.9553,1995-02-24,0
5125570,126939.6666,1995-03-16,0
355744,126891.6579,1995-02-23,0
3791971,126866.9166,1994-12-17,0
5073063,126866.5524,1995-02-08,0
3062882,126837.3684,1995-02-05,0
4121669,126812.1264,1995-02-23,0
5976577,126794.3495,1995-01-27,0
2807555,126781.7072,1995-02-17,0
4517477,126742.0225,1995-02-28,0
2393154,126722.9964,1995-02-13,0
5056069,126709.577,1995-01-23,0
3975170,126708.9652,1995-02-17,0
3602144,126688.0204,1995-02-14,0
5552512,126673.7405,1995-03-04,0
3106020,126666.3258,1995-03-24,0
3667749,126650.1276,1995-01-27,0
5963906,126649.663,1995-02-25,0
4879553,126646.45,1995-03-18,0
4107329,126637.4416,1995-03-18,0
4832000,126599.9501,1995-01-24,0
1852935,126559.8462,1995-02-19,0
451847,126528.426,1995-01-19,0
5153734,126515.7966,1995-01-10,0
4320480,126514.4904,1995-03-23,0
2364807,126502.1976,1995-03-12,0
1127876,126490.128,1995-01-25,0
4281283,126459.7586,1995-02-11,0
396001,126405.6697,1995-01-25,0
2737735,126395.1399,1995-02-17,0
3707875,126391.959,1995-01-12,0
5684801,126385.7833,1995-01-18,0
1093537,126345.374,1995-02-21,0
2351364,126240.6794,1995-02-27,0
1215683,126194.324,1995-02-24,0
833889,126146.1522,1995-02-04,0
3732261,126078.2973,1995-01-25,0
5323236,126068.49,1994-12-31,0
4823143,126048.5137,1995-03-20,0
571969,126021.2316,1995-01-29,0
1513414,126008.2748,1995-02-15,0
3168224,125987.1072,1995-01-27,0
2277573,125922.7368,1995-03-20,0
1715172,125916.5108,1995-02-28,0
3745890,125908.8048,1995-03-06,0
1819429,125894.4134,1995-03-02,0
49824,125865.3008,1995-03-23,0
3772805,125849.2058,1995-03-09,0
1308199,125827.2028,1995-02-08,0
1137984,125823.5748,1995-03-13,0
2207394,125820.7904,1995-03-20,0
4683296,125818.3638,1994-12-15,0
4021890,125742.1928,1995-02-10,0
4953378,125683.4219,1995-03-24,0
4402401,125670.854,1995-03-04,0
879392,125621.6658,1995-03-24,0
1819426,125620.1939,1995-03-22,0
3679269,125618.9426,1995-03-06,0
2875908,125570.0122,1995-02-21,0
1306147,125569.1584,1995-03-12,0
127237,125520.3042,1995-02-17,0
3073347,125493.656,1995-03-14,0
3576194,125469.4215,1995-02-13,0
4181601,125461.5531,1995-01-25,0
1399779,125439.3034,1995-03-04,0
184838,125426.715,1995-02-26,0
2496322,125408.9331,1995-03-01,0
5182050,125383.2294,1995-02-21,0
5478309,125374.4056,1995-01-10,0
1231425,125367.306,1995-03-25,0
739648,125361.634,1995-01-05,0
907397,125358.8489,1995-02-18,0
4763431,125353.2522,1994-12-27,0
2974851,125341.581,1995-02-09,0
1632487,125317.089,1995-02-03,0
2415394,125299.2075,1995-02-14,0
470531,125298.8168,1995-02-10,0
1536866,125267.0314,1995-01-26,0
5452966,125266.316,1995-02-02,0
4329121,125260.3116,1995-03-07,0
1062592,125248.9354,1995-03-18,0
319298,125229.5044,1995-03-12,0
5078086,125222.0372,1995-02-19,0
3931939,125218.7082,1995-02-08,0
2722272,125163.0786,1995-02-20,0
547333,125162.9616,1995-02-21,0
2898018,125126.94,1995-03-03,0
2015909,125112.471,1995-02-22,0
4363140,125089.8662,1995-02-18,0
2835904,125069.391,1995-02-19,0
3157920,124997.2172,1995-01-31,0
5006784,124925.3645,1995-01-15,0
5715744,124888.2876,1995-03-16,0
4502725,124852.854,1995-03-04,0
3105251,124843.8704,1995-01-27,0
2355302,124796.9184,1995-03-07,0
2936066,124789.4756,1995-02-03,0
4261698,124788.2462,1995-01-29,0
2599621,124754.8059,1995-01-31,0
1545030,124746.6878,1995-02-22,0
161828,124745.2973,1995-02-23,0
625766,124724.13,1995-02-11,0
996102,124702.8484,1995-02-17,0
2036864,124663.6249,1995-01-30,0
2467846,124655.2082,1995-01-04,0
5387620,124571.6228,1995-03-14,0
4529509,124570.593,1995-02-08,0
2032512,124533.3835,1995-01-09,0
2748002,124529.3099,1995-02-08,0
1295110,124520.2644,1995-02-10,0
5306080,124465.91,1995-03-18,0
43106,124428.7432,1995-01-22,0
1580228,124396.4704,1995-03-09,0
534437,124386.9201,1995-03-15,0
5858373,124378.1354,1995-01-15,0
4342017,124364.4576,1995-02-09,0
5285860,124325.0783,1995-01-28,0
5760677,124295.4136,1995-02-21,0
432871,124240.5864,1994-12-30,0
664577,124240.4558,1995-03-07,0
1132869,124235.5573,1995-03-19,0
1379398,124207.7989,1995-02-22,0
1946950,124165.1899,1995-03-19,0
4189223,124159.9977,1995-01-08,0
4313668,124141.0912,1995-01-02,0
4498561,124138.8931,1995-02-18,0
5267904,124133.1596,1995-03-10,0
3059330,124128.0687,1995-02-25,0
1753957,124102.1655,1995-01-31,0
1417572,124097.2107,1995-03-16,0
3573794,124079.9278,1995-03-04,0
5172613,124055.22,1995-02-17,0
3008769,124044.4,1995-03-11,0
3411717,124033.1766,1995-03-01,0
2428673,124026.1291,1995-02-11,0
458466,123989.188,1995-03-01,0
2168197,123986.0622,1995-03-24,0
5549284,123984.4592,1995-03-22,0
3318243,123983.6392,1995-02-04,0
911744,123978.324,1995-03-10,0
5027495,123978.3072,1995-03-15,0
4675110,123978.0762,1995-03-24,0
5802405,123917.6977,1995-01-31,0
3308902,123871.1616,1995-01-30,0
2824035,123853.5164,1995-03-25,0
114150,123852.1592,1995-02-14,0
3250213,123848.9054,1995-03-26,0
3306598,123828.093,1995-03-07,0
968322,123779.7284,1995-03-25,0
4455399,123752.1,1995-02-24,0
776420,123724.5384,1995-01-12,0
2149063,123701.405,1995-03-16,0
2002756,123670.3356,1995-03-19,0
5641089,123621.7185,1995-03-14,0
1187907,123598.062,1994-12-27,0
2679941,123560.3306,1995-03-05,0
2484199,123548.3182,1995-03-20,0
4393058,123489.8413,1995-02-26,0
2801922,123485.2664,1995-03-12,0
826087,123456.1896,1995-01-27,0
433028,123415.5954,1995-03-16,0
1002503,123385.753,1995-01-14,0
2903136,123357.454,1995-01-08,0
330560,123329.5272,1995-02-07,0
3884773,123315.1144,1995-02-21,0
4559139,123253.1128,1995-02-17,0
3439527,123192.6192,1995-01-28,0
4736899,123188.2003,1995-02-03,0
4363079,123186.522,1995-03-08,0
3638020,123158.5851,1994-12-23,0
946784,123135.1304,1994-12-03,0
4268482,123085.2079,1995-01-04,0
3977187,123058.3638,1995-03-11,0
4973761,123056.9399,1995-03-02,0
492197,123032.484,1995-02-01,0
900327,122918.453,1995-02-23,0
572038,122856.6854,1995-02-10,0
2404359,122851.3694,1994-12-18,0
749604,122819.474,1995-02-14,0
63360,122817.5009,1994-12-30,0
5938688,122805.4716,1995-03-22,0
3787425,122747.616,1995-01-13,0
3138502,122740.6442,1995-02-17,0
5367904,122719.2408,1995-02-15,0
4055267,122682.016,1995-01-20,0
1008578,122676.6838,1995-01-23,0
3079495,122657.284,1994-12-22,0
3521187,122652.6143,1994-12-31,0
685124,122647.5806,1995-02-05,0
