l_orderkey,revenue,o_orderdate,o_shippriority
5013382,176169.0648,1995-02-21,0
1703366,176145.6496,1995-02-17,0
1272324,176128.9548,1995-02-04,0
2257220,176125.0878,1995-02-16,0
5364864,176115.078,1995-01-10,0
4546306,176054.9962,1995-01-21,0
3021472,176037.73,1995-02-05,0
480162,176034.3073,1995-02-20,0
529028,176003.5691,1995-02-24,0
2613606,175994.1169,1994-12-25,0
5616901,175889.8541,1995-01-26,0
5807428,175846.0267,1995-01-29,0
5595077,175793.9152,1995-02-05,0
3337665,175762.1746,1995-02-14,0
4745380,175665.222,1995-01-09,0
2476421,175611.3426,1995-01-30,0
2623559,175588.7212,1995-03-07,0
3797191,175570.807,1995-02-10,0
5780257,175559.5348,1995-01-17,0
4147395,175448.9986,1995-01-24,0
88962,175352.0943,1995-02-28,0
3061702,175217.444,1995-02-05,0
5468256,175190.8195,1995-02-01,0
4246404,175188.6918,1995-03-04,0
333732,175161.9118,1995-02-25,0
70695,175152.3738,1995-01-11,0
275206,175115.5863,1995-03-07,0
1611424,175109.8756,1995-01-29,0
5480257,175087.0702,1995-02-05,0
1759904,175001.1057,1995-01-15,0
1597315,174985.0905,1994-12-14,0
8195,174941.6546,1995-01-07,0
3044998,174846.587,1995-01-23,0
4224288,174839.879,1995-01-05,0
5166341,174821.456,1995-02-09,0
1870210,174782.0538,1995-02-25,0
4122343,174766.8963,1995-02-23,0
2813444,174763.2398,1995-02-09,0
5954436,174744.317,1995-01-23,0
1978115,174720.4717,1995-02-05,0
5826945,174719.7475,1995-01-07,0
833763,174696.8148,1994-12-09,0
4843109,174659.5088,1995-01-12,0
278757,174643.9328,1995-03-06,0
3103425,174631.7903,1995-02-11,0
5755202,174630.0656,1995-02-13,0
913255,174571.4138,1995-03-07,0
4826788,174384.9886,1995-02-02,0
2929574,174372.5614,1995-01-26,0
2893604,174372.1665,1995-01-08,0
3884612,174362.7599,1995-02-28,0
3398916,174349.0587,1995-03-04,0
5361349,174327.217,1995-01-03,0
3725857,174295.314,1995-03-05,0
5718210,174227.9512,1995-02-22,0
2358596,174204.7646,1995-02-22,0
332739,174158.5296,1995-02-07,0
2088641,174146.9708,1995-02-25,0
215331,174129.723,1995-02-10,0
5820391,174055.3879,1995-03-01,0
1737539,174032.6242,1995-01-26,0
3114242,174014.3882,1995-02-26,0
5529159,173980.4395,1995-01-19,0
3418151,173904.9228,1995-03-05,0
561602,173861.6249,1995-02-08,0
1514983,173826.572,1995-02-16,0
921251,173797.1154,1995-02-25,0
11719,173730.3847,1995-02-06,0
2894884,173721.2135,1995-02-20,0
2464097,173692.7881,1994-12-25,0
2210499,173643.7284,1995-03-06,0
5538048,173625.8434,1995-02-28,0
2221536,173621.3807,1995-03-06,0
2220832,173614.8352,1995-02-10,0
87681,173604.3246,1995-02-13,0
2548992,173592.1547,1995-02-03,0
843520,173577.6496,1995-02-26,0
5891141,173523.7118,1995-02-05,0
4249251,173343.8658,1995-02-05,0
1556001,173277.5104,1995-02-28,0
3298020,173263.3262,1995-01-06,0
5728929,173241.3315,1995-02-21,0
5194208,173166.5402,1995-02-13,0
3938402,173125.5926,1995-02-21,0
3559396,173062.3568,1995-03-02,0
3843589,172987.912,1995-01-13,0
2785413,172985.7171,1995-01-13,0
3072710,172972.6199,1995-02-24,0
5737414,172937.2674,1995-02-08,0
5353607,172844.3917,1995-02-07,0
2176902,172804.3034,1995-01-06,0
4930467,172777.575,1995-02-12,0
2159873,172775.441,1995-02-18,0
5015554,172772.0939,1995-01-07,0
100385,172714.0064,1995-01-30,0
2033922,172697.8764,1995-01-20,0
4479776,172697.4184,1995-02-15,0
3695047,172622.0886,1995-02-24,0
2984551,172618.7321,1995-02-17,0
2062914,172592.7636,1995-01-21,0
5056934,172588.5172,1995-02-13,0
5436135,172415.0114,1995-01-11,0
183845,172351.7376,1995-01-21,0
1615558,172319.0643,1995-01-11,0
946660,172256.066,1995-01-29,0
152839,172228.9149,1995-01-18,0
1465569,172141.1428,1995-01-07,0
3237024,172115.51,1995-03-01,0
2629572,172104.8424,1995-02-12,0
991174,172033.9871,1995-02-07,0
2556999,171974.7344,1995-02-22,0
3560645,171963.9062,1994-12-17,0
1457856,171959.7058,1995-01-01,0
899973,171936.0774,1995-03-06,0
3870594,171913.4318,1995-02-15,0
4699428,171899.9574,1995-02-18,0
1807686,171892.728,1995-01-29,0
4831846,171880.9728,1994-12-24,0
1607332,171820.6294,1995-02-02,0
3488135,171805.7424,1995-02-02,0
5614437,171788.3951,1995-02-06,0
1816448,171728.5316,1995-03-03,0
4409893,171719.7632,1995-01-23,0
3709091,171701.262,1995-01-19,0
4119202,171660.0722,1995-02-22,0
1483648,171517.9293,1995-02-19,0
195044,171478.9639,1995-01-04,0
3324609,171469.5809,1995-02-14,0
1383712,171464.4214,1994-12-07,0
1623908,171422.5572,1995-02-19,0
3220801,171391.8094,1995-02-24,0
394695,171376.68,1995-01-01,0
2481030,171363.0144,1995-01-31,0
863556,171357.1248,1995-02-20,0
1582434,171228.7296,1995-02-06,0
45543,171187.7992,1995-02-03,0
3523332,171171.507,1995-02-28,0
5526083,171160.8111,1995-01-05,0
2480772,171080.1231,1995-01-30,0
3054912,171043.645,1995-02-24,0
1177861,171042.6182,1995-02-15,0
1130948,170958.7122,1995-02-24,0
409575,170902.0944,1995-03-06,0
1321702,170888.6088,1994-12-29,0
1565632,170828.8581,1995-02-16,0
4124514,170797.4356,1995-03-03,0
2424481,170791.3908,1995-02-04,0
5113541,170780.4682,1995-01-27,0
1486499,170758.082,1995-01-23,0
3446432,170721.4251,1994-12-06,0
5242178,170703.059,1995-03-07,0
2467330,170665.4011,1995-02-10,0
380289,170612.045,1995-02-11,0
1257860,170600.3873,1995-02-20,0
1392162,170571.5615,1995-03-03,0
5237632,170548.8104,1995-02-03,0
1842531,170547.9402,1995-02-24,0
737508,170542.2331,1995-02-10,0
1580165,170521.3898,1995-01-13,0
4154980,170488.0692,1995-03-06,0
5661830,170404.8552,1995-01-25,0
1146018,170388.709,1995-02-23,0
1272100,170339.4229,1994-12-29,0
2129057,170329.8874,1995-02-20,0
4411392,170288.5143,1994-12-24,0
581796,170266.3015,1995-03-07,0
5501447,170244.5292,1995-02-13,0
1541473,170184.3994,1995-02-12,0
81764,170179.5334,1995-02-15,0
4329319,170124.1946,1995-01-31,0
3717089,170110.0068,1995-01-28,0
2562788,170055.7956,1995-01-23,0
2991808,170016.2084,1995-02-21,0
3471969,169997.2891,1995-01-18,0
3038848,169970.0312,1995-01-31,0
903652,169953.7012,1995-01-31,0
2556226,169905.048,1995-02-26,0
420545,169892.928,1995-03-05,0
477895,169879.7822,1995-01-12,0
1347972,169834.1416,1994-12-04,0
1039523,169827.2376,1995-03-01,0
4521378,169816.9558,1995-03-02,0
75714,169812.057,1995-02-25,0
3033313,169781.5245,1995-01-03,0
243140,169737.9026,1995-01-15,0
598308,169702.0452,1995-02-01,0
3673316,169679.7108,1995-01-06,0
2062790,169665.3275,1995-03-07,0
5206563,169660.677,1995-01-14,0
3662215,169656.9906,1994-12-22,0
4660229,169626.6249,1995-02-15,0
1919877,169553.146,1995-02-08,0
811522,169471.1826,1995-02-09,0
1862240,169459.8588,1995-02-16,0
3735843,169434.7187,1994-12-25,0
2145250,169383.0723,1995-01-07,0
2938530,169375.694,1995-02-08,0
3210596,169341.8239,1995-02-28,0
234244,169305.156,1995-02-28,0
2176544,169164.823,1995-03-02,0
3265571,169141.9944,1995-02-25,0
2313924,169076.0394,1995-01-20,0
2950150,169057.7212,1994-12-29,0
4672231,169021.0302,1995-01-24,0
5769155,168999.9932,1995-01-03,0
1705728,168988.1009,1995-03-04,0
5773990,168967.4848,1995-01-26,0
2974913,168895.0036,1995-02-16,0
1903808,168881.0502,1994-12-24,0
1072354,168839.9284,1995-01-07,0
4810340,168808.1221,1995-01-09,0
879616,168795.9808,1995-03-04,0
2790755,168699.4056,1994-12-22,0
2657632,168696.2448,1995-02-15,0
3477476,168682.329,1995-02-21,0
3607783,168591.2112,1995-01-31,0
4008231,168566.992,1995-02-09,0
2454309,168564.8216,1995-01-31,0
2514631,168564.8085,1995-02-10,0
4594882,168527.8376,1995-02-23,0
2841120,168494.84,1995-01-24,0
2884038,168475.692,1995-03-04,0
5055552,168466.333,1995-01-02,0
3650084,168406.525,1995-01-27,0
1559813,168312.1735,1995-02-20,0
5371329,168234.441,1995-02-11,0
3708036,168197.91,1995-02-19,0
4430021,168193.7059,1995-03-07,0
4905344,168169.8736,1995-01-25,0
930050,168133.8502,1995-02-16,0
4544771,168029.0171,1995-02-18,0
4613955,168007.0995,1995-01-31,0
503044,167982.4347,1995-01-04,0
4712128,167949.4562,1995-01-24,0
1221633,167865.0215,1995-01-10,0
5983077,167849.3764,1995-03-07,0
4433063,167838.042,1995-03-03,0
2056387,167757.904,1995-02-06,0
5029536,167748.4809,1994-12-13,0
2368871,167723.7384,1995-02-14,0
3017285,167595.684,1995-02-05,0
3969382,167545.2376,1995-01-11,0
468423,167533.4119,1995-02-27,0
401122,167499.9058,1995-02-23,0
839748,167373.9856,1995-02-10,0
4378211,167365.122,1995-01-08,0
2345378,167238.3234,1995-01-17,0
3249506,167180.816,1995-01-07,0
1127394,167134.2432,1995-01-24,0
3613190,167100.4337,1995-02-17,0
4970150,167083.6584,1995-01-08,0
3565953,167049.6064,1995-02-08,0
25188,167035.5646,1995-01-04,0
5017090,167019.73,1995-02-26,0
522791,166988.4446,1995-02-16,0
1045316,166939.401,1995-01-24,0
2283778,166921.7575,1995-01-28,0
5653984,166879.629,1995-02-26,0
2672867,166847.404,1995-01-12,0
594567,166840.809,1995-03-05,0
1795747,166821.1526,1995-03-01,0
2769344,166813.9285,1995-01-16,0
3239015,166785.2702,1995-03-02,0
2661287,166728.3538,1995-02-15,0
1185312,166693.0794,1995-02-19,0
3916198,166674.5696,1994-12-09,0
3858662,166604.9235,1995-03-05,0
3790721,166587.0091,1995-02-26,0
3791459,166343.026,1995-01-31,0
7840,166329.4848,1995-01-09,0
824454,166307.4237,1994-12-09,0
1810179,166304.838,1995-02-15,0
4118821,166297.4172,1995-02-19,0
5345415,166289.6592,1995-01-11,0
2825473,166268.2806,1995-01-11,0
5837798,166239.6218,1994-12-29,0
1365476,166207.786,1995-02-25,0
156229,166164.2974,1995-01-20,0
5226919,166140.0048,1995-02-17,0
5495840,166109.2519,1994-12-30,0
516614,166062.8611,1995-02-27,0
2034084,166003.3736,1995-01-22,0
5480101,165983.4524,1995-01-20,0
4714727,165947.5858,1995-01-21,0
5809888,165929.3971,1995-01-18,0
2219492,165886.8484,1995-03-02,0
2988260,165861.1904,1995-02-12,0
2097190,165846.6106,1994-12-31,0
2259717,165844.4838,1995-02-16,0
1996321,165839.8288,1995-02-09,0
2748384,165794.2173,1995-01-21,0
2069313,165786.2293,1995-01-12,0
1545186,165765.7713,1995-01-03,0
3208643,165711.1714,1995-02-09,0
5112230,165699.2923,1994-12-16,0
1770177,165655.576,1994-12-26,0
1889191,165569.627,1994-12-22,0
5767938,165548.7674,1995-01-06,0
2361539,165527.5028,1994-12-12,0
2000549,165483.976,1995-02-14,0
983972,165465.195,1994-12-27,0
4483814,165433.2484,1995-01-20,0
2924516,165427.1978,1995-02-17,0
2134468,165411.6456,1995-01-05,0
3774534,165345.8569,1995-02-11,0
713829,165338.4791,1995-01-06,0
3231847,165299.7987,1995-02-06,0
5354785,165297.6997,1995-02-10,0
1078816,165282.4268,1995-02-19,0
4424354,165104.117,1995-01-28,0
3200164,165098.1345,1994-12-27,0
1053154,165092.3988,1995-01-06,0
360578,165044.932,1994-12-31,0
5036483,165016.3346,1995-01-29,0
4058465,165006.2712,1995-01-09,0
2031265,164936.4267,1995-01-12,0
4262694,164910.0003,1995-02-28,0
4875555,164881.8292,1995-02-09,0
2588452,164817.8268,1995-01-06,0
4481733,164688.5472,1995-02-01,0
2426853,164660.8847,1995-01-09,0
1241444,164627.0191,1995-01-01,0
82432,164621.8026,1995-03-04,0
5691108,164596.68,1995-02-19,0
3826020,164590.4384,1995-01-14,0
4394663,164568.6602,1995-01-19,0
3097059,164547.004,1995-01-25,0
2034181,164525.262,1995-02-03,0
795875,164503.8692,1995-01-18,0
3232545,164498.135,1995-03-06,0
2683139,164449.3454,1995-02-17,0
612676,164423.1046,1995-01-22,0
989701,164411.3374,1995-02-04,0
4534118,164394.5361,1995-01-21,0
530850,164331.4875,1995-02-15,0
4712419,164330.8611,1995-02-17,0
5511233,164270.4876,1995-01-27,0
2054341,164254.0248,1995-01-21,0
1423685,164249.711,1995-02-22,0
4877798,164237.0457,1995-02-12,0
3116960,164181.7621,1995-02-19,0
5706816,164176.5918,1995-01-08,0
5838274,164142.8835,1994-11-15,0
3274464,164114.9298,1995-02-02,0
3794693,164065.3005,1995-02-05,0
595108,164018.8105,1995-02-23,0
269829,164005.8025,1995-02-24,0
3672994,164000.3144,1995-02-15,0
2991141,163992.915,1995-02-24,0
3725892,163982.3801,1994-12-15,0
246307,163968.756,1994-12-28,0
2636710,163894.4,1995-02-22,0
2550501,163892.9332,1995-02-03,0
164643,163878.909,1995-02-24,0
710341,163853.4937,1995-02-06,0
4442310,163840.0956,1994-12-09,0
5722402,163719.334,1995-01-20,0
2253025,163714.1493,1995-01-29,0
3975076,163706.9288,1995-02-23,0
4107014,163667.9345,1995-02-03,0
81120,163633.8414,1995-02-25,0
282213,163627.9344,1995-02-20,0
167175,163598.6872,1994-12-24,0
1999200,163584.2564,1995-01-01,0
2184004,163561.9364,1995-02-22,0
4851814,163436.5796,1995-02-10,0
2279489,163411.582,1995-02-10,0
4502592,163406.8603,1995-02-13,0
1874436,163368.2559,1995-02-27,0
188804,163362.0651,1995-02-01,0
1015714,163325.8318,1995-02-09,0
5377956,163192.8659,1995-02-18,0
3956546,163119.8514,1995-02-04,0
802983,163023.323,1995-02-28,0
2901793,163019.9254,1995-02-16,0
5275589,162981.0648,1995-01-13,0
1304802,162964.001,1995-01-13,0
1743523,162940.9229,1995-01-09,0
545509,162899.9616,1995-02-09,0
5979584,162823.6826,1995-02-10,0
481536,162776.0514,1995-01-18,0
1594784,162762.6126,1994-12-25,0
2327077,162704.4714,1995-02-06,0
5186341,162652.9973,1995-01-24,0
134627,162599.1236,1994-12-29,0
425825,162471.5587,1994-12-27,0
576739,162420.4361,1995-03-01,0
4332098,162393.9572,1995-02-24,0
4881383,162349.9054,1995-02-24,0
3250051,162342.2808,1995-02-21,0
3190819,162328.0468,1995-02-01,0
2471685,162304.7407,1995-02-01,0
1484225,162144.2817,1995-01-24,0
3610055,162112.288,1995-02-08,0
1583458,162098.4012,1995-02-20,0
3137414,162092.8854,1994-12-15,0
4538594,162053.7726,1994-12-31,0
2653665,162044.5614,1995-01-05,0
3803367,161983.8089,1995-01-30,0
3469251,161969.5638,1995-02-01,0
3392102,161940.333,1995-01-31,0
4649922,161938.5078,1995-03-02,0
3744164,161918.1381,1994-12-27,0
4169637,161883.0515,1995-02-07,0
5091073,161871.8716,1994-12-29,0
5642274,161809.2442,1995-03-03,0
2766693,161762.7892,1995-03-07,0
605729,161757.816,1994-12-12,0
2102149,161730.1692,1995-02-26,0
1172292,161679.936,1995-01-01,0
3158146,161631.2116,1995-02-16,0
5711011,161627.3529,1994-12-30,0
390561,161618.5748,1995-02-16,0
2005956,161561.5322,1995-02-27,0
3022948,161522.3566,1994-12-21,0
1044644,161372.9849,1995-01-03,0
796418,161345.3674,1994-12-24,0
1780065,161324.1922,1995-02-15,0
3599621,161297.4005,1995-03-07,0
5258276,161244.8777,1995-01-31,0
2034244,161232.1823,1995-02-21,0
1712066,161205.3376,1995-02-12,0
2919591,161197.6515,1995-02-01,0
5275652,161140.9597,1995-02-24,0
1754818,161115.324,1995-01-20,0
4901957,161077.5756,1995-02-17,0
2714467,161007.5112,1995-02-15,0
3274374,160962.8769,1994-12-28,0
1081218,160950.7341,1995-02-14,0
5037221,160898.9273,1995-02-09,0
3288192,160869.8208,1995-01-20,0
3011457,160750.074,1995-02-26,0
4228711,160733.8541,1995-01-13,0
5359269,160659.0872,1995-03-03,0
2169508,160555.414,1995-02-20,0
5906981,160515.7772,1995-02-21,0
257095,160504.5431,1995-01-22,0
5329348,160439.1348,1995-01-09,0
2731491,160384.0351,1995-02-19,0
2736868,160377.977,1995-03-03,0
2173056,160350.1378,1995-02-21,0
5337763,160297.5496,1995-01-16,0
2959910,160287.9936,1995-02-27,0
1602373,160255.7672,1995-02-08,0
2423810,160203.2291,1995-02-20,0
5393635,160188.578,1995-01-15,0
4406628,160142.1948,1995-02-04,0
3777856,160138.782,1995-02-02,0
3239137,160103.9071,1995-02-25,0
647269,160077.9594,1995-02-23,0
1958343,160062.6201,1995-02-16,0
1144961,160039.2708,1995-02-18,0
1281824,159923.155,1995-02-15,0
400263,159916.0212,1995-01-31,0
4626951,159794.3043,1995-02-02,0
4308002,159782.2813,1994-12-20,0
4974756,159720.786,1994-12-31,0
1015808,159664.3869,1995-02-28,0
189698,159636.2566,1995-02-04,0
411714,159608.6578,1995-01-16,0
2416390,159599.7658,1995-01-15,0
1613511,159571.0895,1995-01-30,0
5764485,159552.4144,1995-01-01,0
3040455,159392.3084,1995-01-11,0
5713029,159274.9786,1994-12-26,0
701956,159245.2753,1995-01-30,0
4474754,159212.4234,1995-02-16,0
2584516,159210.2028,1995-01-13,0
3448775,159149.342,1995-01-30,0
5446593,159133.8282,1995-03-06,0
4432900,159070.1616,1995-02-04,0
5872226,159056.3358,1994-12-09,0
1334850,159013.3414,1994-12-19,0
354055,158956.1846,1995-02-22,0
5982278,158877.0612,1995-02-02,0
2271072,158869.1772,1995-01-19,0
3241605,158795.3232,1994-12-29,0
355232,158780.5391,1995-03-03,0
5844262,158771.37,1995-01-19,0
4093030,158771.2454,1995-02-07,0
588421,158634.5581,1995-03-03,0
374241,158625.6402,1995-01-16,0
1600135,158612.4072,1994-12-23,0
4705350,158541.2678,1995-02-04,0
4464868,158413.0156,1994-11-27,0
3416801,158265.0837,1995-01-31,0
3245702,158261.082,1995-01-31,0
1947206,158233.8946,1994-12-26,0
4042177,158223.7628,1995-02-20,0
3735527,158216.0832,1994-12-22,0
3494916,158208.9749,1995-01-15,0
2153888,158191.4715,1995-01-14,0
3103874,158185.0388,1994-12-23,0
1708678,158176.3577,1994-12-25,0
4422436,158152.6943,1995-03-07,0
3976388,158116.3446,1995-02-27,0
434117,158114.8432,1995-01-18,0
4667911,158082.999,1995-02-11,0
2117702,158018.3128,1994-12-22,0
4883556,158012.3756,1995-02-01,0
5676322,157993.4688,1995-02-26,0
3709283,157946.6988,1995-02-19,0
3890246,157826.6486,1995-03-02,0
2634112,157799.6828,1995-03-06,0
1037825,157795.7151,1994-12-27,0
949796,157518.1332,1995-02-20,0
2223297,157493.8788,1995-01-25,0
1255911,157432.4334,1994-12-03,0
1241666,157430.6505,1995-02-24,0
377923,157395.6713,1995-02-21,0
4227207,157363.9435,1995-01-04,0
2781252,157363.3254,1994-12-03,0
4214309,157350.3308,1995-03-02,0
5307268,157312.844,1995-01-30,0
772707,157279.4034,1995-02-20,0
2493447,157249.8477,1995-02-27,0
1679010,157202.4917,1995-01-24,0
4881351,157177.4997,1995-02-02,0
4251335,157143.6028,1995-03-05,0
5924069,157126.665,1995-03-03,0
1311717,157100.8205,1995-02-26,0
1030214,157053.3833,1995-01-19,0
2512231,156975.9486,1995-01-07,0
5625990,156929.8462,1995-02-28,0
899072,156909.5035,1995-01-31,0
2061185,156839.5249,1994-12-21,0
46307,156799.232,1995-02-07,0
980258,156739.9271,1995-01-07,0
453696,156715.5858,1995-01-16,0
2461315,156709.6028,1994-12-18,0
2232198,156688.9705,1995-02-24,0
2804483,156656.3868,1995-02-08,0
977988,156649.5626,1994-12-04,0
2453186,156629.279,1995-02-02,0
1822912,156577.9048,1995-01-08,0
702212,156540.8056,1995-01-02,0
4349984,156471.597,1994-12-05,0
4101732,156397.7675,1995-02-24,0
5677350,156377.3494,1995-03-04,0
2761990,156352.6239,1995-03-07,0
4393762,156305.0804,1994-12-09,0
1000967,156301.6025,1995-02-18,0
4062496,156290.6984,1994-12-24,0
5881732,156220.8464,1994-12-22,0
1076101,156195.3144,1995-01-14,0
814245,156189.6833,1995-02-13,0
3744357,156156.6185,1995-01-01,0
5868519,156139.4415,1995-01-01,0
4636583,156131.9456,1995-02-13,0
5138567,156129.2924,1995-01-15,0
789223,156122.7184,1995-01-16,0
5700711,156097.9868,1995-01-07,0
3220614,156059.7274,1994-12-30,0
1469863,156024.3931,1995-03-06,0
3276355,156023.1354,1994-12-28,0
2896898,156012.1699,1995-01-22,0
4383079,155995.5986,1994-12-25,0
3790689,155876.6019,1995-02-20,0
1057767,155851.8104,1995-03-04,0
2488163,155799.9672,1995-02-20,0
781669,155785.9396,1994-12-15,0
1373985,155777.7866,1995-01-26,0
1342213,155769.3512,1995-01-23,0
3275909,155749.751,1995-02-07,0
1884644,155735.6556,1995-02-11,0
3255878,155722.4483,1995-01-06,0
655009,155721.5544,1994-12-07,0
5533536,155714.4275,1995-02-16,0
4592960,155658.5654,1994-11-24,0
2410630,155657.939,1994-12-02,0
1334337,155552.1148,1995-02-07,0
507520,155470.0544,1995-01-22,0
1420480,155410.0126,1995-02-21,0
2780967,155406.4022,1995-03-04,0
4319331,155402.6442,1995-02-15,0
4498211,155381.9926,1995-02-09,0
2423428,155373.6514,1995-02-28,0
3710177,155286.0994,1995-01-09,0
4625155,155264.4219,1995-02-06,0
403268,155215.376,1995-02-06,0
675393,155091.1302,1995-02-23,0
2499394,155071.5715,1995-01-08,0
1085760,155069.738,1995-02-12,0
3713858,155032.2179,1995-03-03,0
4780679,155030.4553,1995-02-24,0
2973473,155013.768,1995-02-19,0
51975,155001.6224,1994-12-19,0
383744,154998.6229,1995-02-02,0
1047585,154991.4296,1994-12-25,0
456385,154951.7558,1994-12-30,0
5449862,154907.6526,1995-03-04,0
1158599,154881.0982,1995-01-28,0
4737059,154878.0525,1994-12-23,0
1059878,154870.8769,1995-02-11,0
823239,154868.6144,1994-12-26,0
5339552,154867.9826,1995-01-12,0
3078757,154809.3001,1995-02-26,0
3899520,154801.9017,1995-02-25,0
469380,154785.2188,1995-01-24,0
61411,154768.0243,1995-02-08,0
3936192,154727.6576,1995-02-13,0
5656322,154723.055,1995-01-16,0
3865350,154708.6908,1995-02-02,0
346944,154696.1776,1995-01-05,0
4995331,154659.9106,1995-01-28,0
2924449,154608.5872,1995-02-06,0
1223746,154603.5614,1995-01-07,0
33824,154560.4182,1995-03-03,0
4244420,154540.5082,1995-01-27,0
867303,154530.438,1995-02-06,0
3551747,154470.035,1995-01-29,0
4749446,154463.1668,1995-01-23,0
1273441,154336.8634,1995-02-18,0
1599365,154318.3485,1995-03-01,0
562663,154291.2843,1995-03-07,0
1243078,154252.985,1995-02-25,0
5771233,154243.2192,1994-12-23,0
589955,154230.4443,1995-01-25,0
2565059,154192.6334,1995-01-05,0
2224773,154177.4685,1995-02-12,0
789541,154158.4849,1994-12-05,0
4958819,154136.7199,1995-01-18,0
2317600,154060.5008,1995-01-30,0
2473190,154041.6434,1995-01-17,0
1174500,154039.464,1995-02-04,0
1694468,154034.9265,1995-03-05,0
2197317,154033.5879,1995-02-15,0
3811524,154001.8154,1995-02-25,0
311876,153966.1106,1994-12-03,0
3650534,153966.08,1995-03-01,0
3102055,153953.1842,1995-01-25,0
4491396,153943.9493,1995-01-27,0
2905060,153873.8451,1994-12-03,0
1684066,153844.2789,1995-01-06,0
822051,153800.258,1995-02-06,0
4259047,153771.152,1995-01-17,0
3635136,153736.4025,1994-12-31,0
3814,153733.9603,1995-02-22,0
3763233,153726.006,1995-02-22,0
2072517,153643.0776,1995-01-31,0
5457312,153611.2445,1995-02-03,0
2263168,153501.1572,1995-01-17,0
2916738,153481.2494,1995-02-20,0
2623522,153472.5049,1994-12-18,0
2915971,153471.1094,1995-02-12,0
5468675,153410.2388,1995-02-12,0
3344929,153386.2068,1995-01-10,0
5923680,153352.2798,1995-02-07,0
3724903,153343.19,1995-01-16,0
2316193,153323.0298,1995-01-31,0
314723,153310.6512,1995-01-25,0
984583,153241.7412,1995-01-10,0
4031846,153220.8045,1995-02-20,0
434176,153195.436,1995-01-13,0
1628770,153186.9596,1995-03-02,0
5134242,153143.1853,1994-12-07,0
4881254,153141.8987,1995-03-05,0
3086944,153085.588,1995-01-31,0
4890436,153063.6277,1995-02-11,0
4565734,153030.2839,1995-01-28,0
5661826,152963.8725,1995-02-19,0
458820,152950.5552,1995-02-12,0
3349764,152939.1659,1995-02-04,0
1125254,152921.781,1995-02-02,0
792839,152816.6362,1995-01-18,0
4030113,152806.143,1995-02-09,0
1785348,152713.7058,1995-01-27,0
2647521,152687.199,1995-01-14,0
5597568,152664.6594,1995-02-09,0
3139492,152651.4282,1995-02-17,0
3717286,152641.38,1994-12-13,0
1017091,152634.0457,1994-12-06,0
2936545,152630.102,1995-02-01,0
1817605,152604.1828,1995-01-25,0
1748356,152595.5528,1995-01-22,0
5315744,152542.4393,1994-12-22,0
5155334,152539.0788,1994-12-21,0
2554849,152521.3865,1995-02-07,0
2062151,152437.8864,1995-01-19,0
2050151,152418.787,1995-01-11,0
3807202,152402.0186,1995-01-13,0
5074274,152385.6436,1994-12-25,0
1215008,152372.808,1995-01-05,0
5793027,152330.4696,1995-03-01,0
5770022,152323.781,1995-02-28,0
1608196,152321.0592,1994-12-24,0
1755074,152300.3416,1995-02-22,0
5754401,152245.7356,1994-12-18,0
4062534,152237.3003,1995-03-01,0
5458278,152199.341,1995-02-14,0
1041856,152152.0813,1995-03-02,0
1146663,152119.4404,1995-02-08,0
4674340,152101.4525,1995-01-16,0
4526336,152030.8134,1994-11-23,0
2750307,151980.729,1994-12-15,0
3364646,151976.4945,1995-02-03,0
4963907,151957.589,1995-03-07,0
3596897,151892.8014,1995-02-04,0
3051110,151889.2788,1995-02-11,0
2551750,151855.5401,1995-01-21,0
2601158,151831.8558,1995-01-14,0
3538853,151812.275,1995-02-14,0
1668992,151800.7284,1994-12-31,0
4856583,151745.4588,1995-02-21,0
5560611,151739.2558,1995-02-22,0
2160965,151734.3209,1995-02-25,0
5093570,151732.2177,1995-02-03,0
5699267,151724.5344,1995-02-11,0
4044743,151722.643,1995-01-26,0
3812036,151713.3878,1995-02-26,0
1587489,151663.8424,1995-02-21,0
2355328,151611.0199,1995-01-22,0
1140611,151605.8821,1995-02-18,0
4462150,151592.666,1995-01-26,0
5217254,151525.9781,1994-12-29,0
2918439,151522.7988,1994-11-28,0
5883782,151488.0585,1995-02-28,0
2254595,151472.9319,1995-01-15,0
4320738,151445.3946,1995-03-01,0
2767264,151436.112,1995-03-03,0
4460930,151293.7337,1995-01-04,0
5958052,151293.5551,1995-01-30,0
810851,151275.5252,1995-03-06,0
5507715,151271.585,1995-01-30,0
2187399,151253.9839,1995-01-13,0
3635553,151177.6548,1994-12-27,0
3972775,151171.4627,1995-02-16,0
3727270,151117.591,1995-02-20,0
2769828,151073.6758,1995-03-05,0
4513189,151070.3256,1995-02-20,0
5939301,151035.5306,1994-12-19,0
3225063,151003.5624,1995-01-02,0
350214,150905.5398,1995-02-04,0
4529441,150895.3884,1995-01-03,0
4242820,150882.037,1995-03-05,0
3811590,150873.7945,1995-01-15,0
3631713,150830.804,1995-01-25,0
3874467,150805.5414,1995-02-06,0
5317731,150743.719,1995-01-09,0
4015814,150712.5202,1995-02-12,0
3054055,150691.7709,1995-01-28,0
2439233,150682.3124,1995-01-31,0
4279682,150659.5512,1994-12-25,0
3622693,150621.5206,1995-02-14,0
5671428,150602.995,1995-01-18,0
2771525,150594.0168,1995-02-24,0
4174945,150591.0726,1995-02-03,0
4760007,150580.7947,1994-12-11,0
3338240,150550.8198,1994-12-16,0
